id,area,rooms,bathrooms,building_type,department_location,price
38993,41.0,1.0,1,0,215.0,150005
38995,35.0,0.0,1,0,210.0,130762
38998,49.0,1.0,1,0,189.0,129900
39000,62.0,2.0,1,0,189.0,166200
39001,51.0,1.0,1,0,215.0,195000
39003,49.0,1.0,1,0,202.0,135000
39006,130.0,3.0,3,0,202.0,310000
39009,70.0,2.0,1,0,184.0,175000
39013,65.0,2.0,1,0,210.0,195000
39012,42.0,1.0,1,0,184.0,122800
39014,80.0,2.0,1,0,189.0,175000
39016,48.0,2.0,1,0,171.0,85000
39017,45.0,1.0,1,0,184.0,108000
39022,55.0,2.0,1,0,184.0,145000
39029,112.0,3.0,2,0,178.0,248515
39030,50.0,2.0,1,0,189.0,115000
39028,44.0,1.0,1,0,201.0,132900
39031,55.0,1.0,1,0,210.0,152000
39033,62.0,2.0,1,0,189.0,167500
39032,77.0,2.0,1,0,178.0,245000
39035,105.0,2.0,1,0,189.0,198596
39037,37.0,1.0,1,0,184.0,102000
39038,36.0,0.0,1,0,212.0,75000
39041,86.0,3.0,2,0,181.0,109080
39043,25.0,3.0,1,0,178.0,135000
39042,108.0,2.0,2,0,215.0,522239
39045,71.0,2.0,1,0,220.0,157732
39047,126.0,2.0,1,0,211.0,250000
39048,50.0,1.0,1,0,215.0,216800
39051,42.0,1.0,1,0,210.0,170000
39053,60.0,2.0,1,0,178.0,145000
39054,30.0,0.0,1,0,170.0,84452
39055,69.0,2.0,2,0,194.0,180000
39056,45.0,1.0,1,0,178.0,130000
39060,61.0,2.0,1,0,220.0,157487
39061,67.0,2.0,1,0,194.0,186000
39062,51.0,1.0,1,0,210.0,244000
39065,62.0,2.0,1,0,220.0,150000
39064,135.0,3.0,3,0,194.0,550000
39066,36.0,0.0,1,0,220.0,19492
39068,34.0,1.0,1,0,170.0,78500
39076,105.0,4.0,2,0,184.0,154000
39078,48.0,0.0,1,0,174.0,118802
39079,26.0,0.0,1,0,189.0,102786
39086,38.0,0.0,1,0,215.0,132500
39084,65.0,2.0,1,0,189.0,128000
39088,45.0,1.0,1,0,220.0,110000
39095,45.0,1.0,1,0,189.0,121000
39096,58.0,2.0,1,0,170.0,185584
39102,60.0,2.0,1,0,206.0,115000
39098,83.0,3.0,1,0,180.0,39000
39099,169.0,2.0,2,0,215.0,445681
39107,55.0,1.0,1,0,210.0,141000
39110,60.0,2.0,1,0,181.0,185000
39108,51.0,1.0,1,0,189.0,139800
39109,40.0,0.0,2,0,194.0,125000
39113,41.0,0.0,1,0,210.0,99000
39114,33.0,0.0,1,0,211.0,96300
39116,57.0,1.0,2,0,210.0,163113
39118,38.0,0.0,1,0,210.0,111000
39119,100.0,2.0,2,0,210.0,372000
39124,62.0,1.0,1,0,215.0,209000
39125,39.0,1.0,1,0,184.0,130000
39126,42.0,1.0,1,0,184.0,91000
39129,61.0,2.0,1,0,189.0,134000
39133,46.0,1.0,1,0,188.0,40000
39131,107.0,1.0,1,0,215.0,176394
39132,60.0,2.0,1,0,189.0,135500
39135,62.0,3.0,1,0,206.0,64000
39140,176.0,3.0,3,0,178.0,225000
39139,25.0,1.0,1,0,184.0,123072
39141,72.0,2.0,1,0,178.0,130000
39142,372.0,3.0,4,0,210.0,655000
39146,68.0,2.0,1,0,189.0,152778
39148,58.0,1.0,1,0,215.0,182000
39151,53.0,2.0,1,0,210.0,98000
39154,40.0,1.0,1,0,194.0,130000
39153,40.0,1.0,1,0,178.0,114832
39155,62.0,1.0,1,0,220.0,131000
39163,82.0,3.0,2,0,189.0,179000
39166,57.0,1.0,1,0,178.0,130600
39168,37.0,0.0,1,0,189.0,94900
39170,37.0,1.0,1,0,184.0,106000
39172,72.0,2.0,1,0,194.0,177870
39171,70.0,2.0,1,0,170.0,171543
39174,34.0,0.0,1,0,210.0,107000
39178,44.0,1.0,1,0,170.0,110600
39183,89.0,3.0,2,0,184.0,158500
39189,105.0,4.0,1,0,181.0,154000
39190,275.0,4.0,1,0,184.0,115000
39193,52.0,1.0,1,0,223.0,123480
39194,149.0,2.0,1,0,178.0,181000
39198,88.0,2.0,1,0,184.0,145340
39199,29.0,0.0,1,0,194.0,101308
39197,59.0,2.0,2,0,170.0,138000
39200,100.0,2.0,2,0,178.0,246248
39202,43.0,1.0,1,0,221.0,67000
39204,52.0,2.0,1,0,188.0,125000
39205,33.0,0.0,1,0,174.0,113472
39207,77.0,2.0,1,0,178.0,172382
39209,85.0,2.0,1,0,183.0,145000
39210,57.0,2.0,1,0,184.0,132000
39211,43.0,1.0,1,0,201.0,121400
39215,80.0,2.0,2,0,178.0,163000
39216,56.0,2.0,1,0,178.0,119000
39222,203.0,4.0,4,0,210.0,450000
39224,55.0,3.0,1,0,221.0,135000
39227,85.0,3.0,2,0,184.0,257900
39229,43.0,1.0,1,0,189.0,123400
39230,58.0,1.0,1,0,215.0,159000
39231,71.0,1.0,1,0,210.0,245000
39233,31.0,0.0,1,0,215.0,225000
39235,63.0,2.0,1,0,215.0,150000
39236,35.0,0.0,1,0,184.0,104881
39238,49.0,1.0,1,0,189.0,127900
39240,68.0,3.0,1,0,212.0,158000
39242,113.0,2.0,1,0,189.0,189417
39241,35.0,0.0,1,0,194.0,80750
39245,78.0,3.0,2,0,189.0,199900
39243,500.0,1.0,1,0,178.0,80600
39251,32.0,0.0,1,0,189.0,89300
39254,95.0,4.0,2,0,9.0,332300
39255,50.0,1.0,1,0,220.0,128000
39257,30.0,0.0,1,0,211.0,118000
39258,58.0,1.0,1,0,211.0,163000
39265,60.0,2.0,1,0,201.0,166900
39268,88.0,2.0,2,0,194.0,250000
39269,78.0,1.0,1,0,210.0,208950
39278,56.0,1.0,1,0,194.0,140511
39280,61.0,2.0,1,0,194.0,186000
39282,52.0,1.0,1,0,211.0,153322
39283,73.0,2.0,1,0,178.0,166900
39284,44.0,1.0,1,0,202.0,134960
39285,30.0,1.0,1,0,215.0,218000
39287,59.0,1.0,1,0,178.0,131000
39289,59.0,1.0,1,0,194.0,237500
39293,50.0,2.0,1,0,202.0,139000
39291,57.0,2.0,1,0,181.0,110000
39295,72.0,2.0,1,0,194.0,195000
39296,93.0,3.0,2,0,178.0,319000
39297,41.0,1.0,1,0,189.0,138600
39299,150.0,3.0,2,0,175.0,422600
39302,37.0,0.0,1,0,220.0,102283
39304,48.0,1.0,1,0,210.0,169500
39305,79.0,2.0,1,0,178.0,164500
39309,61.0,2.0,1,0,189.0,155715
39313,63.0,2.0,1,0,178.0,27340
39311,56.0,1.0,1,0,184.0,128470
39314,50.0,1.0,1,0,210.0,185000
39315,142.0,4.0,2,0,170.0,138000
39316,69.0,2.0,1,0,220.0,140487
39317,238.0,3.0,3,0,211.0,360000
39318,70.0,2.0,1,0,178.0,138000
39320,86.0,2.0,2,0,194.0,330000
39321,52.0,1.0,1,0,184.0,98000
39322,25.0,1.0,1,0,210.0,208950
39324,44.0,0.0,1,0,189.0,95500
39325,108.0,3.0,2,0,213.0,149000
39327,52.0,1.0,1,0,189.0,114948
39330,48.0,0.0,1,0,202.0,115900
39331,61.0,2.0,1,0,175.0,195000
39332,63.0,2.0,1,0,170.0,193714
39336,38.0,1.0,1,0,210.0,115000
39338,48.0,2.0,1,0,178.0,98000
39333,65.0,2.0,1,0,189.0,159500
39335,160.0,4.0,2,0,178.0,220000
39337,79.0,1.0,1,0,184.0,153605
39344,59.0,0.0,1,0,189.0,99000
39349,187.0,3.0,4,0,215.0,560000
39343,40.0,1.0,1,0,220.0,89500
39351,95.0,2.0,2,0,210.0,310000
39352,43.0,0.0,1,0,215.0,135500
39354,39.0,1.0,1,0,212.0,135000
39355,93.0,2.0,1,0,194.0,329000
39357,130.0,2.0,1,0,184.0,182000
39358,52.0,2.0,1,0,170.0,150331
39359,55.0,1.0,1,0,184.0,116200
39361,77.0,1.0,1,0,215.0,184000
39362,49.0,1.0,1,0,215.0,201500
39365,55.0,1.0,1,0,210.0,79000
39363,69.0,2.0,1,0,220.0,135655
39367,35.0,0.0,1,0,184.0,84999
39369,69.0,2.0,1,0,194.0,157074
39374,72.0,2.0,1,0,189.0,187200
39376,95.0,2.0,1,0,184.0,152235
39377,37.0,0.0,1,0,184.0,104881
39380,90.0,4.0,2,0,202.0,240000
39383,46.0,2.0,1,0,178.0,140000
39389,55.0,2.0,1,0,189.0,150000
39390,55.0,1.0,1,0,184.0,114300
39391,95.0,0.0,1,0,202.0,155000
39394,38.0,0.0,1,0,210.0,109088
39396,70.0,2.0,1,0,202.0,160900
39398,37.0,1.0,1,0,178.0,170000
39400,90.0,4.0,2,0,9.0,323000
39402,55.0,1.0,1,0,220.0,150187
39403,40.0,1.0,1,0,189.0,119900
39404,58.0,1.0,1,0,184.0,116268
39406,142.0,4.0,4,0,210.0,415000
39408,25.0,1.0,1,0,184.0,106525
39409,93.0,2.0,2,0,194.0,343000
39411,87.0,2.0,2,0,170.0,135000
39413,42.0,1.0,1,0,189.0,123500
39414,64.0,1.0,1,0,189.0,123000
39416,500.0,3.0,3,0,175.0,1800000
39417,135.0,3.0,1,0,178.0,235000
39418,136.0,3.0,3,0,194.0,550000
39421,50.0,2.0,1,0,195.0,70000
39424,160.0,2.0,1,0,178.0,87500
39423,75.0,1.0,1,0,184.0,106783
39425,70.0,3.0,1,0,194.0,180000
39426,280.0,4.0,4,0,174.0,990000
39427,70.0,2.0,2,0,220.0,179595
39428,68.0,2.0,1,0,184.0,162800
39430,56.0,1.0,1,0,189.0,120000
39432,52.0,1.0,1,0,184.0,95400
39433,43.0,0.0,1,0,215.0,124000
39436,65.0,2.0,1,0,189.0,164400
39437,326.0,3.0,3,0,8.0,1133000
39438,108.0,1.0,1,0,184.0,146000
39442,45.0,1.0,1,0,178.0,79000
39447,64.0,1.0,1,0,220.0,72000
39453,241.0,3.0,4,0,214.0,1089935
39454,42.0,1.0,1,0,189.0,102000
39450,56.0,1.0,1,0,184.0,122500
39449,77.0,2.0,2,0,210.0,260000
39451,48.0,1.0,1,0,215.0,181000
39456,32.0,0.0,1,0,201.0,100400
39459,62.0,2.0,1,0,170.0,140000
39462,65.0,2.0,1,0,184.0,153000
39463,123.0,3.0,2,0,210.0,285000
39461,59.0,2.0,1,0,189.0,157900
39465,200.0,3.0,1,0,215.0,750000
39466,62.0,1.0,1,0,210.0,169600
39467,80.0,2.0,2,0,174.0,280000
39468,79.0,0.0,1,0,210.0,180600
39471,90.0,2.0,2,0,215.0,249000
39473,41.0,1.0,1,0,189.0,123400
39480,83.0,2.0,2,0,176.0,270000
39479,102.0,3.0,2,0,170.0,196747
39484,58.0,2.0,1,0,202.0,204601
39481,53.0,1.0,1,0,178.0,129000
39482,44.0,1.0,1,0,220.0,125300
39486,61.0,3.0,1,0,184.0,184000
39488,46.0,1.0,1,0,210.0,167214
39490,200.0,3.0,4,0,175.0,720000
39492,113.0,2.0,2,0,215.0,298000
39493,42.0,1.0,1,0,202.0,131018
39495,46.0,1.0,1,0,170.0,113401
39494,44.0,1.0,1,0,201.0,125400
39498,43.0,1.0,1,0,184.0,127900
39501,68.0,2.0,1,0,184.0,129000
39499,55.0,1.0,1,0,174.0,191000
39500,190.0,3.0,3,0,202.0,590000
39503,59.0,1.0,1,0,184.0,137300
39507,56.0,1.0,1,0,211.0,167000
39509,93.0,4.0,2,0,210.0,300000
39516,62.0,1.0,1,0,215.0,213500
39518,68.0,2.0,1,0,194.0,185185
39521,81.0,3.0,1,0,215.0,210000
39520,127.0,2.0,1,0,215.0,355000
39524,83.0,2.0,1,0,178.0,216000
39527,56.0,1.0,1,0,210.0,221000
39529,55.0,1.0,1,0,178.0,195000
39533,64.0,2.0,1,0,178.0,125000
39534,79.0,1.0,1,0,184.0,172315
39535,58.0,2.0,1,0,170.0,169000
39538,51.0,1.0,1,0,194.0,136700
39541,34.0,0.0,1,0,210.0,120000
39545,76.0,2.0,1,0,178.0,183162
39543,191.0,2.0,3,0,175.0,679000
39550,55.0,1.0,1,0,210.0,153400
39552,180.0,4.0,3,0,194.0,680000
39553,104.0,2.0,1,0,184.0,176600
39555,64.0,3.0,1,0,212.0,140000
39557,39.0,0.0,2,0,211.0,120000
39560,86.0,2.0,1,0,194.0,205000
39563,151.0,3.0,2,0,8.0,520000
39564,54.0,2.0,1,0,181.0,92250
39565,100.0,2.0,1,0,191.0,48000
39568,44.0,2.0,1,0,220.0,75000
39571,42.0,1.0,1,0,178.0,112352
39572,37.0,0.0,1,0,220.0,95900
39576,111.0,3.0,1,0,178.0,248514
39575,38.0,0.0,1,0,215.0,129500
39577,110.0,3.0,1,0,178.0,179000
39583,135.0,3.0,2,0,184.0,175000
39584,77.0,1.0,1,0,215.0,249900
39585,120.0,4.0,3,0,9.0,280000
39588,191.0,1.0,1,0,210.0,425000
39587,99.0,2.0,1,0,194.0,376500
39591,36.0,1.0,1,0,189.0,121461
39592,92.0,3.0,2,0,170.0,185399
39594,114.0,3.0,2,0,201.0,266255
39593,39.0,1.0,1,0,201.0,87000
39597,41.0,0.0,1,0,174.0,123400
39598,84.0,3.0,2,0,178.0,250000
39600,68.0,2.0,1,0,170.0,115000
39599,94.0,4.0,2,0,9.0,304500
39601,38.0,0.0,1,0,215.0,138000
39602,142.0,2.0,2,0,210.0,334500
39603,64.0,1.0,1,0,215.0,192000
39604,43.0,2.0,1,0,172.0,81000
39606,29.0,0.0,1,0,215.0,115000
39607,48.0,1.0,1,0,215.0,160000
39609,40.0,0.0,1,0,215.0,109000
39611,45.0,0.0,1,0,210.0,119500
39612,85.0,1.0,1,0,215.0,185000
39613,112.0,3.0,2,0,194.0,269638
39617,40.0,1.0,2,0,215.0,135375
39620,59.0,2.0,1,0,188.0,125000
39622,48.0,2.0,1,0,222.0,89000
39624,50.0,2.0,1,0,201.0,120000
39626,50.0,1.0,1,0,184.0,115500
39628,65.0,2.0,1,0,219.0,115000
39627,55.0,2.0,1,0,178.0,186882
39629,51.0,1.0,1,0,184.0,108775
39630,85.0,2.0,2,0,194.0,247000
39633,62.0,2.0,1,0,211.0,195000
39636,50.0,2.0,1,0,181.0,58000
39635,68.0,1.0,1,0,184.0,106783
39638,102.0,1.0,1,0,184.0,122877
39639,40.0,0.0,1,0,184.0,89000
39641,49.0,1.0,1,0,194.0,190000
39643,47.0,0.0,1,0,184.0,117222
39644,42.0,1.0,1,0,185.0,94000
39647,31.0,0.0,1,0,203.0,113900
39650,36.0,0.0,1,0,211.0,87500
39651,62.0,0.0,1,0,215.0,118000
39654,71.0,2.0,1,0,178.0,180520
39658,50.0,2.0,1,0,179.0,60000
39662,88.0,1.0,1,0,194.0,195000
39661,109.0,2.0,1,0,210.0,370000
39665,46.0,1.0,1,0,215.0,159000
39664,88.0,2.0,1,0,184.0,195500
39670,57.0,1.0,1,0,189.0,106305
39671,230.0,4.0,4,0,215.0,620000
39672,130.0,2.0,3,0,178.0,189000
39673,53.0,2.0,1,0,202.0,139000
39674,210.0,4.0,4,0,210.0,250000
39675,38.0,0.0,1,0,210.0,121500
39678,80.0,2.0,1,0,174.0,159847
39677,63.0,3.0,1,0,188.0,148000
39679,68.0,2.0,1,0,170.0,164797
39681,65.0,2.0,1,0,189.0,159500
39682,108.0,2.0,2,0,175.0,302800
39683,25.0,1.0,1,0,178.0,123715
39685,44.0,0.0,1,0,215.0,137500
39686,75.0,1.0,1,0,220.0,135000
39690,27.0,0.0,1,0,178.0,90582
39692,52.0,1.0,1,0,210.0,151000
39693,39.0,1.0,1,0,189.0,113900
39694,56.0,1.0,1,0,220.0,154197
39697,58.0,1.0,1,0,184.0,122000
39698,78.0,2.0,2,0,210.0,275604
39699,62.0,1.0,1,0,215.0,169000
39702,27.0,1.0,1,0,194.0,88500
39705,30.0,0.0,1,0,170.0,79000
39703,51.0,1.0,1,0,215.0,180000
39707,72.0,2.0,1,0,184.0,175000
39709,76.0,2.0,1,0,220.0,177884
39708,270.0,3.0,4,0,174.0,990000
39710,42.0,1.0,1,0,194.0,168118
39712,33.0,0.0,1,0,184.0,84000
39715,38.0,0.0,1,0,211.0,113500
39717,59.0,2.0,1,0,189.0,139000
39716,65.0,1.0,1,0,178.0,135960
39722,138.0,3.0,2,0,211.0,600000
39723,38.0,0.0,1,0,211.0,135000
39724,66.0,1.0,2,0,203.0,129000
39726,64.0,2.0,1,0,178.0,142532
39734,45.0,1.0,1,0,210.0,148000
39732,45.0,0.0,1,0,210.0,149300
39733,90.0,2.0,2,0,194.0,357500
39737,50.0,1.0,1,0,210.0,115000
39740,70.0,2.0,1,0,170.0,173965
39744,92.0,2.0,2,0,174.0,302756
39747,57.0,1.0,1,0,210.0,148600
39750,74.0,2.0,2,0,174.0,330000
39749,35.0,0.0,1,0,194.0,123000
39751,44.0,1.0,2,0,201.0,126800
39753,60.0,1.0,1,0,189.0,117878
39760,25.0,3.0,3,0,184.0,269000
39761,25.0,1.0,1,0,215.0,242650
39762,69.0,2.0,1,0,194.0,164000
39765,57.0,2.0,1,0,184.0,155000
39766,76.0,3.0,1,0,201.0,189900
39767,53.0,2.0,1,0,202.0,170000
39769,140.0,3.0,4,0,194.0,450000
39771,50.0,1.0,1,0,210.0,120000
39776,57.0,2.0,1,0,184.0,149500
39772,35.0,0.0,1,0,184.0,80090
39778,51.0,2.0,1,0,215.0,190000
39781,48.0,0.0,1,0,210.0,148500
39786,28.0,0.0,1,0,189.0,88600
39789,44.0,1.0,1,0,211.0,149760
39790,30.0,0.0,1,0,210.0,94900
39791,25.0,0.0,1,0,210.0,94500
39794,84.0,1.0,1,0,178.0,169950
39795,148.0,2.0,2,0,215.0,759000
39797,263.0,4.0,4,0,202.0,560000
39803,50.0,1.0,1,0,210.0,163000
39799,30.0,0.0,1,0,215.0,106400
39802,40.0,1.0,1,0,223.0,172000
39806,42.0,2.0,1,0,170.0,99000
39808,57.0,1.0,1,0,215.0,210800
39810,500.0,1.0,1,0,189.0,112500
39814,124.0,3.0,2,0,178.0,185000
39813,88.0,3.0,2,0,178.0,152000
39818,56.0,1.0,1,0,220.0,185362
39820,40.0,1.0,1,0,184.0,128000
39823,138.0,3.0,3,0,194.0,425000
39825,62.0,2.0,1,0,6.0,74000
39826,38.0,0.0,1,0,178.0,120000
39830,65.0,2.0,1,0,189.0,159900
39832,62.0,2.0,1,0,189.0,148900
39835,108.0,2.0,2,0,175.0,332300
39837,65.0,2.0,1,0,178.0,185913
39843,43.0,0.0,1,0,178.0,105000
39845,40.0,0.0,1,0,215.0,119000
39850,66.0,2.0,1,0,201.0,141999
39851,37.0,0.0,1,0,184.0,94500
39854,25.0,1.0,1,0,210.0,179800
39855,46.0,1.0,1,0,199.0,49500
39856,53.0,1.0,1,0,220.0,147542
39861,57.0,2.0,1,0,194.0,185000
39864,94.0,3.0,2,0,178.0,220000
39863,66.0,1.0,1,0,210.0,152116
39865,45.0,0.0,1,0,215.0,130000
39866,220.0,3.0,4,0,210.0,410000
39869,30.0,0.0,1,0,210.0,115000
39867,36.0,1.0,1,0,178.0,111000
39871,47.0,1.0,1,0,194.0,205500
39872,44.0,0.0,1,0,202.0,115900
39875,70.0,2.0,1,0,178.0,164000
39876,55.0,1.0,1,0,220.0,145600
39878,102.0,1.0,2,0,214.0,460000
39880,28.0,0.0,1,0,178.0,82574
39884,35.0,0.0,1,0,210.0,123000
39886,106.0,2.0,1,0,184.0,252000
39888,38.0,1.0,2,0,210.0,165000
39887,69.0,2.0,1,0,194.0,157100
39889,140.0,3.0,4,0,194.0,630000
39892,40.0,1.0,1,0,174.0,68000
39894,60.0,2.0,1,0,178.0,145000
39896,116.0,2.0,2,0,175.0,320000
39897,50.0,2.0,1,0,6.0,150000
39899,65.0,1.0,1,0,184.0,119262
39902,34.0,0.0,1,0,211.0,135000
39903,110.0,3.0,2,0,215.0,320000
39904,34.0,0.0,1,0,210.0,122000
39909,56.0,1.0,1,0,194.0,166500
39911,56.0,1.0,1,0,184.0,122931
39912,60.0,1.0,1,0,203.0,125333
39917,55.0,1.0,1,0,210.0,162000
39919,46.0,1.0,1,0,210.0,170558
39921,115.0,3.0,2,0,178.0,263424
39924,76.0,2.0,2,0,194.0,375000
39923,41.0,0.0,1,0,189.0,100600
39927,80.0,2.0,1,0,188.0,20000
39925,98.0,3.0,1,0,220.0,197000
39926,41.0,1.0,1,0,189.0,109900
39929,69.0,2.0,1,0,178.0,160499
39930,56.0,1.0,1,0,202.0,130000
39931,43.0,1.0,1,0,170.0,93900
39932,25.0,1.0,1,0,210.0,164730
39934,27.0,0.0,1,0,211.0,95000
39935,41.0,1.0,1,0,220.0,112900
39939,59.0,2.0,1,0,188.0,130000
39941,66.0,1.0,1,0,210.0,217000
39940,56.0,1.0,1,0,215.0,170000
39944,250.0,4.0,4,0,215.0,630000
39942,58.0,2.0,1,0,210.0,174000
39945,49.0,1.0,1,0,210.0,184000
39943,88.0,2.0,2,0,215.0,268000
39949,25.0,1.0,1,0,184.0,132350
39951,44.0,1.0,1,0,184.0,106704
39952,49.0,1.0,1,0,189.0,129900
39955,36.0,0.0,1,0,210.0,132030
39956,91.0,3.0,1,0,201.0,206600
39958,111.0,2.0,2,0,175.0,430000
39963,25.0,0.0,1,0,210.0,113000
39962,53.0,1.0,1,0,194.0,163000
39964,81.0,2.0,2,0,194.0,240000
39965,25.0,1.0,1,0,210.0,159000
39966,80.0,3.0,2,0,194.0,197726
39967,69.0,2.0,1,0,220.0,193085
39969,62.0,2.0,2,0,184.0,104000
39970,94.0,3.0,2,0,220.0,216000
39972,62.0,1.0,1,0,216.0,107000
39974,39.0,0.0,1,0,210.0,112000
39977,150.0,3.0,2,0,210.0,300000
39976,328.0,4.0,3,0,210.0,735000
39978,87.0,2.0,2,0,215.0,300000
39982,35.0,1.0,1,0,184.0,65000
39980,55.0,1.0,1,0,174.0,185000
39984,67.0,2.0,1,0,170.0,135000
39983,55.0,1.0,1,0,184.0,122500
39975,105.0,4.0,1,0,178.0,154000
39987,69.0,2.0,1,0,201.0,189000
39988,48.0,0.0,1,0,202.0,110900
39989,100.0,2.0,2,0,210.0,391500
39991,25.0,2.0,1,0,194.0,185185
39994,69.0,2.0,1,0,194.0,164626
39996,62.0,0.0,1,0,210.0,124500
39993,43.0,0.0,1,0,215.0,145000
39997,53.0,1.0,1,0,184.0,139111
39998,42.0,1.0,1,0,178.0,106036
39999,58.0,1.0,1,0,215.0,167215
40000,143.0,2.0,3,0,215.0,479000
40002,33.0,0.0,1,0,211.0,97500
40003,72.0,1.0,1,0,210.0,212000
40006,120.0,3.0,1,0,18.0,165000
40009,37.0,0.0,1,0,189.0,107400
40010,86.0,3.0,2,0,181.0,145000
40013,52.0,2.0,1,0,184.0,115000
40014,55.0,2.0,2,0,203.0,150000
40017,194.0,3.0,2,0,215.0,680000
40020,27.0,0.0,1,0,184.0,68000
40019,64.0,2.0,1,0,184.0,162500
40024,101.0,1.0,1,0,210.0,229000
40027,42.0,1.0,1,0,201.0,101657
40028,86.0,2.0,2,0,175.0,450000
40030,88.0,2.0,1,0,174.0,319893
40031,71.0,2.0,1,0,170.0,152598
40032,38.0,0.0,1,0,210.0,128400
40035,33.0,0.0,1,0,203.0,136500
40039,72.0,2.0,1,0,184.0,166718
40040,65.0,2.0,1,0,178.0,174121
40041,39.0,0.0,1,0,210.0,116000
40044,35.0,0.0,1,0,184.0,83500
40050,60.0,1.0,1,0,202.0,151700
40052,78.0,3.0,1,0,184.0,88000
40057,25.0,1.0,1,0,170.0,115000
40059,62.0,1.0,1,0,215.0,264000
40060,33.0,0.0,1,0,194.0,115900
40062,58.0,1.0,1,0,210.0,217000
40063,66.0,2.0,1,0,220.0,150068
40069,64.0,2.0,1,0,210.0,159000
40071,40.0,0.0,1,0,194.0,124500
40072,65.0,1.0,1,0,210.0,143000
40077,74.0,2.0,2,0,210.0,214000
40074,71.0,2.0,1,0,184.0,150000
40073,65.0,4.0,2,0,184.0,145000
40078,46.0,1.0,1,0,184.0,85947
40079,58.0,1.0,1,0,215.0,225000
40082,47.0,1.0,1,0,178.0,118000
40083,97.0,2.0,1,0,184.0,174500
40084,63.0,1.0,1,0,215.0,206000
40085,90.0,2.0,2,0,178.0,170000
40087,63.0,1.0,1,0,203.0,134500
40088,111.0,3.0,1,0,172.0,107000
40089,90.0,3.0,1,0,223.0,167550
40092,48.0,2.0,1,0,174.0,120000
40094,50.0,1.0,1,0,215.0,194000
40097,37.0,1.0,1,0,194.0,143000
40099,90.0,3.0,2,0,210.0,230000
40098,40.0,0.0,1,0,194.0,117000
40106,65.0,1.0,1,0,211.0,187000
40109,90.0,4.0,2,0,201.0,150000
40111,40.0,1.0,1,0,181.0,88000
40113,59.0,1.0,1,0,202.0,162000
40115,71.0,2.0,1,0,170.0,157086
40120,45.0,1.0,1,0,210.0,122400
40118,72.0,1.0,1,0,210.0,183000
40119,66.0,2.0,1,0,194.0,155753
40125,41.0,1.0,2,0,215.0,150005
40135,44.0,1.0,1,0,184.0,115000
40139,48.0,1.0,1,0,194.0,213000
40141,99.0,2.0,1,0,220.0,168500
40142,120.0,3.0,3,0,194.0,635000
40146,45.0,1.0,1,0,210.0,175000
40147,85.0,2.0,1,0,16.0,64999
40148,47.0,1.0,1,0,170.0,120647
40150,25.0,3.0,3,0,210.0,288000
40151,43.0,0.0,1,0,211.0,112000
40152,69.0,2.0,1,0,194.0,163433
40154,32.0,0.0,1,0,210.0,97400
40153,46.0,1.0,1,0,215.0,179000
40155,60.0,1.0,1,0,215.0,167600
40159,70.0,2.0,1,0,184.0,158091
40161,55.0,1.0,1,0,220.0,145597
40160,45.0,0.0,1,0,220.0,102300
40162,53.0,1.0,1,0,174.0,145800
40163,63.0,2.0,1,0,220.0,167900
40166,51.0,1.0,1,0,194.0,134000
40167,33.0,0.0,1,0,211.0,100000
40168,38.0,1.0,1,0,197.0,43000
40173,73.0,2.0,1,0,201.0,124000
40174,94.0,2.0,1,0,184.0,165963
40175,48.0,1.0,1,0,210.0,167500
40177,60.0,2.0,1,0,184.0,159000
40182,42.0,1.0,1,0,184.0,145000
40183,45.0,0.0,1,0,215.0,115000
40190,50.0,2.0,1,0,222.0,63000
40188,113.0,3.0,2,0,7.0,190000
40187,62.0,1.0,1,0,210.0,187000
40191,41.0,1.0,1,0,189.0,139600
40192,86.0,2.0,1,0,178.0,161946
40194,108.0,2.0,1,0,220.0,166462
40195,72.0,1.0,1,0,8.0,156000
40196,38.0,1.0,1,0,220.0,108000
40203,37.0,0.0,1,0,210.0,113698
40206,150.0,3.0,2,0,210.0,550000
40209,65.0,2.0,1,0,189.0,167400
40213,52.0,1.0,1,0,189.0,130000
40214,110.0,2.0,2,0,210.0,215000
40215,66.0,2.0,1,0,184.0,168000
40217,52.0,2.0,1,0,184.0,128000
40216,46.0,2.0,1,0,178.0,131000
40219,60.0,2.0,1,0,189.0,132500
40222,78.0,2.0,2,0,194.0,225970
40225,29.0,0.0,1,0,178.0,153900
40230,56.0,2.0,1,0,172.0,65000
40231,89.0,1.0,1,0,178.0,140000
40232,43.0,1.0,1,0,220.0,125900
40234,50.0,1.0,1,0,220.0,102000
40236,82.0,1.0,1,0,189.0,128960
40237,94.0,4.0,2,0,9.0,261200
40241,110.0,2.0,2,0,256.0,284000
40240,39.0,0.0,1,0,194.0,128000
40245,71.0,2.0,1,0,194.0,190300
40247,80.0,2.0,1,0,201.0,163000
40246,78.0,2.0,1,0,184.0,157700
40249,40.0,1.0,1,0,216.0,149000
40251,46.0,0.0,1,0,184.0,129500
40252,87.0,1.0,1,0,178.0,136000
40254,33.0,0.0,1,0,184.0,97900
40255,103.0,2.0,2,0,194.0,392000
40262,70.0,2.0,1,0,184.0,146000
40258,36.0,0.0,1,0,194.0,89500
40261,105.0,4.0,2,0,184.0,163000
40263,44.0,1.0,1,0,184.0,97920
40265,51.0,2.0,1,0,189.0,132800
40264,68.0,2.0,1,0,220.0,135655
